uuid,observed_on_string,observed_on,time_observed_at,num_identification_agreements,num_identification_disagreements,latitude,longitude,positional_accuracy
5f434c18-2cef-4e34-aa4d-e37b40befc0f,2016/09/26 12:17 AM AEST,2016-09-26,2016-09-25 14:17:00 UTC,11,0,-35.2310590509,136.0731235397,244
c25b7978-45a0-4d91-8705-29da1968cb08,2019-06-10 12:39:54 PM PDT,2019-06-10,2019-06-10 19:39:54 UTC,6,0,36.9651069641,-121.9077072144,
9c89394b-7db9-499e-86c6-b9eb9fc222bf,2019/06/23 3:32 PM PDT,2019-06-23,2019-06-23 22:32:00 UTC,4,0,36.9748315285,-121.92493575,32
8938e968-22e2-4f98-a208-dd04385cc4dd,2019/06/29 4:22 PM PDT,2019-06-29,2019-06-29 23:22:00 UTC,2,0,36.9775654674,-121.9362552942,100
67375cd4-35e0-4f10-ba53-6384f3450f63,2019/06/30 2:21 PM PDT,2019-06-30,2019-06-30 21:21:00 UTC,3,0,36.9776559758,-121.9375337373,59
5b0a62ba-7d22-45ff-ae5c-802cc4cf16e1,2013/10/10 12:17 PM MDT,2013-10-10,2013-10-10 18:17:00 UTC,9,0,29.0711983038,-118.363387734,488
fc91c7ad-757e-41ff-8419-ec5933884387,2019/07/14 9:27 AM PDT,2019-07-14,2019-07-14 16:27:00 UTC,7,0,36.7598033333,-121.8234866667,
9c50478c-3423-4f97-8fe0-827621ccc9c1,2019/07/15 3:03 PM PDT,2019-07-15,2019-07-15 22:03:00 UTC,3,0,36.9750375767,-121.9345951332,14
018e2a1d-8d91-432a-83c3-bea035c7ee9d,2010/06/30 8:51 AM,2010-06-30,2010-06-29 22:51:00 UTC,8,0,-34.5259677922,19.2252924941,6772
a9ee86d3-4982-48d0-89a3-5e745d9761c0,Sun Jul 21 2019 11:54:31 GMT-0400 (EDT),2019-07-21,2019-07-21 15:54:31 UTC,3,0,41.9470908165,-70.3215492231,16356
98b93362-ab21-4f82-a5ea-68a708621fe4,2014/10/18 2:31 PM HST,2014-10-18,2014-10-19 00:31:00 UTC,11,0,29.004964986,-118.3561742367,1953
486ae0b7-4cb2-4286-96e6-bbda48ad6730,2019/07/25 3:42 PM PDT,2019-07-25,2019-07-25 22:42:00 UTC,4,0,36.9769478829,-121.9369770985,61
b9bc6452-8775-473b-a4ab-26db0bfec16c,2019/07/29 2:01 PM PDT,2019-07-29,2019-07-29 21:01:00 UTC,5,0,36.9737508676,-121.9367786067,57
a5c1f99c-25cf-4502-bedf-75b11fd9153d,2017/12/27 4:40 PM MST,2017-12-27,2017-12-27 23:40:00 UTC,4,0,-34.6150794,19.3530399,2042
ace19253-d6de-41c0-b4d9-e5c3a826d581,Sat Jun 29 2019 15:21:22 GMT-0700 (PDT),2019-06-29,2019-06-29 22:21:22 UTC,8,0,37.60678833,-122.50505833,
42683e6e-6b8a-49eb-b617-e52c5d12247c,2015/08/13 3:46 AM UTC,2015-08-13,,5,0,-6.31631,39.2717983333,
059ebe89-841f-4db0-8afd-84ea83626a57,2013/08/14 11:42 PM UTC,2013-08-14,,10,0,-34.1747356,22.0834066,11698
01289230-9ddd-4271-8d08-ab725a334482,Thu Mar 20 2008 15:26:08 GMT+0100 (GMT+1),2008-03-20,2008-03-20 14:26:08 UTC,5,0,-34.6846024829,19.4038358221,1976
5da1074b-ebef-4cd8-9f09-9d2f6184b6fa,2017/06/14 3:07 PM -03,2017-06-14,,5,0,-34.1011566667,23.3856866667,15
72dbcd1c-bc63-406c-97cd-abe60263d09f,2017/06/14 3:41 PM -03,2017-06-14,,7,0,-34.1018266667,23.3906683333,15
7e42667f-a090-4d10-bf35-d22f84ab7b9f,2019/08/18 3:01 PM EDT,2019-08-18,2019-08-18 19:01:00 UTC,5,0,41.7740423953,-69.9287194415,321
784e6564-9c6f-4c09-be07-b10ab7fd5df9,2017/06/18 10:23 AM -03,2017-06-18,,7,0,-34.6419283333,19.42614,2362
583eea49-dbb5-4a07-aac3-7f275c9ab9e0,2019/08/23 5:56 PM PDT,2019-08-23,2019-08-24 00:56:00 UTC,4,0,36.9727195903,-121.9221221244,99
11a04bd0-43c3-4059-97b6-dabb63b34365,Sat Aug 31 2019 13:31:28 GMT-0700 (PDT),2019-08-31,2019-08-31 20:31:28 UTC,3,0,36.9775511721,-121.9393769297,222
287adaf6-cd06-4338-b612-c1b95ab49dfd,Thu Aug 22 2019 10:05:08 GMT+0200 (GMT+2),2019-08-22,2019-08-22 08:05:08 UTC,3,0,-34.1505676044,22.1229705697,499
16b7dfc8-d403-48c1-aefa-b026bde43cb2,2019-08-16,2019-08-16,,5,0,-34.5846647492,19.2407935113,5577
2d6a1e77-f0df-4a60-83b8-b05d3ab89631,2018-01-09,2018-01-09,,7,0,-35.2401675239,136.0648356378,349
d0388182-6839-4a4d-b0fc-22809e3b4103,2018-01-09,2018-01-09,,6,0,-35.2323560437,136.0611533001,2789
f892ea5f-aa29-4473-9a82-1aaefa1a6890,2019-08-16,2019-08-16,,7,0,-34.5743196455,19.2884969339,11154
cff105ed-8157-4296-9c0e-c77462974351,2018-01-11,2018-01-11,,8,0,-35.2303439694,136.0662323982,1395
da6feb53-f9bc-4dad-8631-d79fec3efc2d,2018-01-10 11:37:59 AM GMT+09:00,2018-01-10,2018-01-10 02:37:59 UTC,10,0,-35.2336064788,136.0670407489,698
43082cea-c171-4655-b124-d8e65b153551,2018-01-08 6:58:28 PM GMT+09:00,2018-01-08,2018-01-08 09:58:28 UTC,8,0,-35.2375058174,136.0615908355,698
1d55b99d-fe7a-4f99-9c09-5dd1f5b3682f,2018-01-09 5:22:34 PM GMT+09:00,2018-01-09,2018-01-09 08:22:34 UTC,10,0,-35.2362995318,136.0713765398,5577
fd0c6f89-e62a-43ce-b0dd-518bf9cc2f8d,2018-01-09 5:26:24 PM GMT+09:00,2018-01-09,2018-01-09 08:26:24 UTC,7,0,-35.2286911665,136.0655554757,2789
0afa4a55-7d57-4b34-a9b9-9ac4ae6077ee,2018-01-10 11:52:31 AM GMT+09:00,2018-01-10,2018-01-10 02:52:31 UTC,6,0,-35.233333718,136.0638288036,1395
9e47a4fc-026c-4863-ba35-56d76bb9fe47,2019-08-16 12:00:00 AM GMT+09:00,2019-08-16,2019-08-15 15:00:00 UTC,6,0,-34.5797253409,19.3477690592,1395
2ca71961-50d3-4947-bf75-5d0f238b8e7e,2019-10-14,2019-10-14,,8,0,29.0494758402,-118.2804615051,67314
bb5faf9c-7b02-407c-9974-5984cbbe1131,2019/10/23 2:08 PM CDT,2019-10-23,2019-10-23 19:08:00 UTC,4,0,37.6999573202,-122.9986817293,100
495108ea-3d41-4515-952b-92991ffdd16a,2019/10/23 3:26 PM CDT,2019-10-23,2019-10-23 20:26:00 UTC,7,0,37.6995838071,-122.9988533907,100
3c799e71-d75b-45ff-9ff9-21f6722cc921,2019/10/25 1:31 PM PDT,2019-10-25,2019-10-25 20:31:00 UTC,10,0,36.9707913028,-121.9182854216,31
070a2eed-6e98-43ad-90ce-1d2e5f3b8a59,2019/10/25 1:49 PM PDT,2019-10-25,2019-10-25 20:49:00 UTC,7,0,36.9722827675,-121.9198732894,31
c2183d31-2720-48e5-8c55-92197e0e5d4a,2019/10/25 1:50 PM PDT,2019-10-25,2019-10-25 20:50:00 UTC,8,0,36.9722656243,-121.9251947921,31
e5b9ddd0-f0b2-4d39-b5d4-ce1b7064b682,2019/10/25 1:44 PM PDT,2019-10-25,2019-10-25 20:44:00 UTC,9,0,36.9721284794,-121.9233708899,31
cd06ad0a-c91c-424e-a719-cae3d1d79ada,2018-01-09 7:03:34 PM GMT+09:00,2018-01-09,2018-01-09 10:03:34 UTC,5,0,-35.2268915313,136.0695466027,2789
e28a7170-2019-4791-ac58-6d44470608a9,2018-01-09 7:22:22 PM GMT+09:00,2018-01-09,2018-01-09 10:22:22 UTC,6,0,-35.239803872,136.0695201159,698
ef4f9ce4-30c0-44b7-9fc2-48def2889f99,2018-01-10,2018-01-10,,9,0,-35.2374001141,136.0736272484,1395
0b253c2a-a96e-4157-a995-2062a03b414c,2019-08-16,2019-08-16,,5,0,-34.5813481955,19.2904629931,11154
5bd3f2f4-1c49-4385-8dd4-370282daf01a,2019-08-16,2019-08-16,,4,0,-34.582279549,19.337182045,1395
ce35e2a5-9544-43c7-b989-91f16b4dba6b,2017-09-21 3:44:33 PM CDT,2017-09-21,2017-09-21 15:44:33 UTC,7,0,28.9826652559,-118.2178074494,4208
97bb216b-0d39-4a92-ae71-692bc7a9d881,2017-09-20 5:28:56 PM CDT,2017-09-20,2017-09-20 17:28:56 UTC,8,0,28.9965688249,-118.2133563235,4208
177a536f-8e49-41aa-a4ac-7124fcefde8d,2017-09-20 5:22:57 PM CDT,2017-09-20,2017-09-20 17:22:57 UTC,6,0,28.9827954758,-118.2172461972,4208
5c866110-15e6-4065-88cd-3633b4895765,2017-09-20 5:20:46 PM CDT,2017-09-20,2017-09-20 17:20:46 UTC,9,0,29.0031778561,-118.2121251896,4208
3258587b-dae8-4afc-8572-ea4f8d63cc0d,2017-09-20 5:20:43 PM CDT,2017-09-20,2017-09-20 17:20:43 UTC,6,0,28.9880149889,-118.2136942819,4208
802c406e-e9f9-4f9c-bda9-400f518fd0e5,2017-09-20 11:56:32 AM CDT,2017-09-20,2017-09-20 11:56:32 UTC,7,0,29.0844107959,-118.2372303307,2104
a18af062-04ba-4281-adef-96be681cf5d6,2017-09-20 4:44:14 PM CDT,2017-09-20,2017-09-20 16:44:14 UTC,9,0,29.0902339927,-118.2313948497,2104
c93faeea-950c-4847-b5a6-38ff5b1ab4db,2018-01-09 5:21:00 PM GMT+09:00,2018-01-09,2018-01-09 08:21:00 UTC,9,0,-35.2337392988,136.0737114027,698
aaa7a87a-52c4-414d-bc0c-5ff7fc0a7bc9,Wed Nov 06 2019 07:15:41 GMT-0800 (PST),2019-11-06,2019-11-06 15:15:41 UTC,3,1,33.49843833,-118.60008833,4
5f0454f1-d589-4683-8680-d59c77ed96d6,Sun Aug 11 2019 17:38:28 GMT-0700 (PDT),2019-08-11,2019-08-12 00:38:28 UTC,8,0,36.9738654199,-121.9311181716,676
33e50029-d11d-4eef-9483-a803033b9b92,Wed Sep 11 2019 09:44:44 GMT-0700 (PDT),2019-09-11,2019-09-11 16:44:44 UTC,8,0,37.6331214133,-122.4962896138,94
fbb26167-da7d-4faf-adeb-7bf4800d6e51,2007/08/06 12:08 PM CDT,2007-08-06,2007-08-06 17:08:00 UTC,12,0,24.547132828,-110.4340678343,488
db76adf6-8484-482f-876a-e52a7b3a5fb3,2013/11/18 6:37 AM PST,2013-11-18,2013-11-18 14:37:00 UTC,8,0,-34.5754512292,19.2940745073,4867
311256a9-a3db-4315-9785-7b4bc544fc8d,Wed Aug 07 2019 06:41:02 GMT-0500 (CDT),2019-08-07,2019-08-07 16:41:02 UTC,8,0,-34.1508732678,22.1202538889,130
f4f04a9a-a3ac-468d-816c-856cd73054a8,2020/01/02,2020-01-02,,12,0,-36.5847373688,174.7002496958,200
fb834560-48f4-4a86-a1fc-2e0d5b279f2f,2013-08-05T09:42:00+00:00,2013-08-05,2013-08-05 13:42:00 UTC,7,0,29.1189182466,-118.2585844067,1622
25cf90b8-17b2-4885-b82b-ee38a2d3bc1f,2013-08-05T09:27:00+00:00,2013-08-05,2013-08-05 13:27:00 UTC,7,0,29.1189182466,-118.2585844067,1622
0f288c9a-7d4b-4429-b8d8-456c2242d96e,2013-08-05T06:57:00+00:00,2013-08-05,2013-08-05 10:57:00 UTC,8,0,29.1189182466,-118.2585844067,1622
287df755-6e89-4734-a024-6d6a4a582878,2013-08-05T06:40:00+00:00,2013-08-05,2013-08-05 10:40:00 UTC,7,0,29.1189182466,-118.2585844067,1622
1dc3efd9-c7ca-47c5-b239-f3aff651d328,2013-08-05T06:32:00+00:00,2013-08-05,2013-08-05 10:32:00 UTC,7,0,29.1189182466,-118.2585844067,1622
63af3bf4-b6d7-4deb-9047-22765159b2bb,2013-08-05T06:29:00+00:00,2013-08-05,2013-08-05 10:29:00 UTC,8,0,29.1189182466,-118.2585844067,1622
2133036e-cdcb-4069-a56f-4cbab95ca10a,2013-08-05T03:26:00+00:00,2013-08-04,2013-08-05 07:26:00 UTC,7,0,29.1189182466,-118.2585844067,1622
fdc5d7be-d4ec-429e-8cc9-c4312a1fbe9a,2019-09-20 1:29:54 PM PDT,2019-09-20,2019-09-20 20:29:54 UTC,7,0,36.9747276306,-121.9268493652,
66e970c1-6bfd-45ae-9a7d-691e5a238eec,2020/01/08 10:19 AM NZDT,2020-01-08,2020-01-07 21:19:00 UTC,7,0,-37.5504611111,175.9824972222,5
230532b3-e943-46a5-93dd-e36bfe1d7dcd,2019/11/23 11:49 AM NZDT,2019-11-23,2019-11-22 22:49:00 UTC,9,0,-37.4682472222,175.9965055556,
4b395831-8875-4814-b993-b3578a481dc7,2017/01/28 6:52 AM EST,2017-01-28,2017-01-28 11:52:00 UTC,6,0,-34.6722879708,19.4015525515,
4fb0a8f7-9af3-4dab-8aa5-a50850d289a6,2019/07/11,2019-07-11,,10,0,-35.0589820468,173.1692624964,2000
b5fb25fd-1383-4999-9ea4-7147878f76c7,2019/11/09,2019-11-09,,9,0,-36.673314756,174.3142392702,1000
96fb7f9b-678d-45f9-b95d-d1a2587bd62d,Mon Jan 27 2020 07:28:39 GMT+1100 (GMT+11),2020-01-27,2020-01-26 20:28:39 UTC,4,0,-32.0122536096,152.4140508709,500
ba3c6d2f-7c9b-4bd3-bd26-7c8ac91b5cfe,2010/10/21 1:25 AM UTC,2010-10-21,,8,0,-34.5805396,19.3517529,1532
837dcd25-130e-46e1-b3b7-261cc8e59956,2016/09/14 6:00 PM UTC,2016-09-14,,8,0,29.0329758,-118.274624,18975
9008e4e5-7b2d-42d8-9976-eabdf039b394,Tue Dec 10 2019 13:01:44 GMT-0800 (PST),2019-12-10,2019-12-10 13:01:44 UTC,7,0,38.2428031873,-123.0013013926,1219
f7391be4-5d09-4800-9196-a50b8a947e66,2015/09/06 11:42 AM EDT,2015-09-06,2015-09-06 15:42:00 UTC,5,0,29.0232242155,-118.2664184531,4105
689e5336-b0f3-404a-a630-0c60bd7e355e,2017-01-17 9:55:00 AM GMT+02:00,2017-01-17,2017-01-17 05:55:00 UTC,6,0,-34.1508688384,22.1201227605,132
de053718-5997-42a1-b2f8-6050affc75b7,2017-01-20 12:00:00 PM GMT+10:00,2017-01-20,2017-01-20 02:00:00 UTC,9,0,-35.3295186103,136.1183527485,2104
7a5293db-0e88-4d6d-a588-e96a0f1d36d0,1992/11/20 1:14 PM PST,1992-11-20,1992-11-20 21:14:00 UTC,4,0,37.696414,-123.003485,26
69757b06-85c3-4576-9da8-1a1fe2aa52c7,1992/11/20 1:14 PM PST,1992-11-20,1992-11-20 21:14:00 UTC,6,1,37.698213,-123.008865,27
dede7c63-c710-435f-aebc-547e0660b5e1,1992/10/20 1:14 PM PST,1992-10-20,1992-10-20 20:14:00 UTC,7,0,37.699738,-123.004549,13
e1c627fe-5e4a-4c20-b503-38debe4b844b,2008/10/04 3:00 PM CEST,2008-10-04,2008-10-04 13:00:00 UTC,7,0,-34.6796478522,19.4059367708,2500
d7a154ed-1ab7-4110-89d7-2236d33a43d1,2020/04/02 9:00 AM NZDT,2020-04-02,2020-04-01 20:00:00 UTC,7,0,-36.612226374,174.7229794038,224
aab425b1-92ca-4ab9-8e76-b5cf3457ec1f,Wed Aug 23 2017 14:47:01 GMT+0545 (GMT+5:45),2017-08-23,2017-08-23 09:02:01 UTC,8,0,-34.1511305,22.1219945,
eb6103d5-965b-4610-a927-90fdf4fed7a4,2015-04-14 8:23:33 PM GMT+08:00,2015-04-14,2015-04-14 04:23:33 UTC,8,0,-46.8177617817,168.2374124229,1107
e2b2f23c-86aa-48c6-af97-a4cbf494b32a,2016/12/21 4:14 PM PST,2016-12-21,2016-12-22 00:14:00 UTC,8,0,34.2174032415,-119.9312569376,31250
673f2cdc-5cb2-448d-9132-5f907b6d5693,1980/01/01 12:00 AM PST,1980-01-01,1980-01-01 08:00:00 UTC,6,0,28.977784267,-118.2231537903,244
c7dc585c-c773-4cba-910b-f95b44882ed6,2018/10/10 10:18 AM PDT,2018-10-10,2018-10-10 17:18:00 UTC,7,0,28.978688685,-118.2257115902,977
3c0f725e-fda6-4150-9fa8-ae25b9dd6ab9,2014/02/23 8:49 AM UTC,2014-02-23,,5,0,-34.5498235121,19.1916373896,3906
8c9ddbd3-3fd6-4501-a867-3021bb689c52,2013/10/10 11:54 AM MDT,2013-10-10,2013-10-10 17:54:00 UTC,9,0,29.1414967812,-118.2804232485,244
4eb43871-27e7-4a63-abb9-a2b92a574d68,2013/10/10 11:54 AM MDT,2013-10-10,2013-10-10 17:54:00 UTC,9,0,29.1420529587,-118.2808594829,15
2f809115-821b-46e5-a4e7-31e1ff50d164,2015/11/19 9:21 PM CET,2015-11-19,2015-11-19 20:21:00 UTC,7,0,29.1321768928,-118.252319962,1953
fc897f76-2d06-40eb-a7e0-c63ddd39b4b9,2008/02/13 9:49 AM CET,2008-02-13,2008-02-13 08:49:00 UTC,6,0,-34.6564652799,19.4135166042,2843
cecb2735-0341-4123-9607-18bf0d0c529e,2015/06/12 5:51 AM CEST,2015-06-12,2015-06-12 03:51:00 UTC,6,0,-35.324724317,136.1185244101,244
327c927a-4312-48db-89d6-8dbec11a6a1d,2017-08-13 8:42:41 AM GMT+02:00,2017-08-13,2017-08-13 04:42:41 UTC,11,0,-34.1560261422,22.130064033,1052
ea14d953-c10e-486f-99a8-893b0d305946,2014/08/29 9:36 AM CEST,2014-08-29,2014-08-29 07:36:00 UTC,8,0,-34.1359863676,18.5845694438,1953
98914168-46c4-4162-a755-867939e70d7b,Mon Jan 16 2017 03:48:01 GMT-0700 (MST),2017-01-16,2017-01-16 10:48:01 UTC,6,0,-34.5848252014,19.3429194347,640
7c937ae1-a3ef-42d4-955f-4effcc4b8a04,2017-05-31 10:24:00 AM GMT+02:00,2017-05-31,2017-05-31 06:24:00 UTC,8,0,-34.1509254406,22.1204204857,30
0eb7ed03-42f4-420b-8f83-6bec3a76d91e,2017-01-17 10:48:05 AM GMT+02:00,2017-01-17,2017-01-17 06:48:05 UTC,5,0,-34.1510031299,22.120587118,28
9a5f3a5c-34c6-485d-b0dd-3515562eb5f3,2017-08-08 11:33:00 AM GMT+02:00,2017-08-08,2017-08-08 07:33:00 UTC,4,0,-34.1510031299,22.120587118,33
cd154c9b-587c-48c7-84eb-cc4305b6686f,2018-06-20 2:30:27 PM GMT+02:00,2018-06-20,2018-06-20 10:30:27 UTC,4,0,-34.1510031299,22.120587118,33
02231af1-6c2d-4c74-9e9d-29cc4750cda2,2016-07-23 2:29:23 PM GMT+02:00,2016-07-23,2016-07-23 10:29:23 UTC,4,0,-34.1510031299,22.120587118,33
8922ee6b-a6d9-4e60-8db1-ccab7dc12241,2016-06-11 2:54:38 PM GMT+02:00,2016-06-11,2016-06-11 10:54:38 UTC,8,0,-34.1510031299,22.120587118,33
2ff1afd8-0571-4204-aaf0-38801ffceac6,2017-03-06 11:59:00 AM GMT+13:00,2017-03-06,2017-03-05 22:59:00 UTC,5,0,-46.8333770285,168.2131712884,1395
16498104-50df-4f4a-a3ef-5d6d44c53ac7,2018/07/05 3:04 PM SAST,2018-07-05,2018-07-05 11:04:00 UTC,4,0,-34.1506526101,22.1218264693,112
37bda084-50ce-4fea-afee-df78cdfee8f5,2018/09/29 8:49 AM SAST,2018-09-29,2018-09-29 04:49:00 UTC,5,0,-34.1508752591,22.1215190561,122
3bb990a7-d0a6-44e3-9bd9-dadfa6487ea3,2012/03/10,2012-03-10,,16,0,-44.2242810986,-175.9845504761,488
686b94e1-e8ae-4bfa-9407-f87058b97f4b,2020-05-19 8:10:00 AM GMT+02:00,2020-05-19,2020-05-19 04:10:00 UTC,7,0,-34.1505009232,22.1208590269,223
bed99cc1-c5ea-4be3-a209-159215f2235b,2018-07-20 11:38:00 AM GMT+02:00,2018-07-20,2018-07-20 07:38:00 UTC,7,0,-34.0644874754,22.2163577378,502
03b41f75-c1dc-421b-a289-035a159a4ba7,2007/08/15,2007-08-15,,10,0,-34.1444616975,18.5255286695,1953
705b4383-5800-465f-8e02-ab016856920c,2020/05/26 10:55 AM PDT,2020-05-26,2020-05-26 17:55:00 UTC,2,0,36.976130336,-121.9272291321,15
1cfdb322-d867-4bf6-b07e-dddd1cf87666,2009/08/30 6:05 PM CDT,2009-08-30,2009-08-30 23:05:00 UTC,7,0,-34.2433031,18.6650678,7800
4fb984aa-3189-4404-9f2e-560bdca98c2a,2009/07/17 9:34 AM CDT,2009-07-17,2009-07-17 14:34:00 UTC,7,0,-34.1796910245,18.6238844804,6283
4d868341-29ab-4f97-ab18-ece5d3db51b4,2009/08/28 8:42 PM CDT,2009-08-28,2009-08-29 01:42:00 UTC,7,0,-34.2046929278,18.6334930485,4514
0aa14475-498e-446d-accf-138680cbccf3,2020-06-01,2020-06-01,,15,0,39.4755707086,-74.3133584037,415
8dc80b10-2c69-4cbb-a9fe-9e83067a6b55,2020/06/04 6:11 PM PDT,2020-06-04,2020-06-05 01:11:00 UTC,1,0,36.9773992738,-121.9396993891,41
3d9cdf9e-a31a-4ea6-a75a-fece2fb715ad,2009/01/08 10:50 AM PST,2009-01-08,2009-01-08 18:50:00 UTC,1,0,27.747971,-114.011221,200
ff98ea9a-34c7-4329-ab80-2560607666e9,Mon Jun 08 2020 13:34:36 GMT+1000 (GMT+10),2020-06-08,2020-06-08 03:34:36 UTC,7,0,-32.0218035197,152.5931364401,305
b2013362-88a2-48c9-ae9a-b9b0aded7d9f,2020/06/09 4:35 PM PDT,2020-06-09,2020-06-09 23:35:00 UTC,7,0,36.977109,-121.939651,65
e8460672-57c1-439d-9d8d-07b21b986169,Wed Jun 10 2020 20:29:17 GMT-0400 (EDT),2020-06-10,2020-06-11 00:29:17 UTC,9,0,-34.3860981662,18.8143681011,7126
0a9751e6-5d97-4c57-8177-9ab93a54d649,Thu Dec 03 2015 04:36:40 GMT-0500 (EST),2015-12-03,2015-12-03 09:36:40 UTC,10,0,-34.63946667,19.42814167,
029e04f4-f284-4aa0-8a9a-411854088143,Thu Dec 03 2015 04:36:22 GMT-0500 (EST),2015-12-03,2015-12-03 09:36:22 UTC,9,0,-34.63946667,19.42814167,
456530e5-efb4-4b63-bf74-335941241a0d,Thu Jun 11 2020 16:30:33 GMT+1000 (GMT+10),2020-06-11,2020-06-11 06:30:33 UTC,4,0,-32.035730277,152.4851694443,
432bcc83-eeaa-4cd8-a98e-a0c1da41b328,2009-07-15 00:15:58,2009-07-15,2009-07-15 07:15:58 UTC,6,0,-34.169256,18.621997,2162
34bb2307-e079-4675-8664-71868db1eedb,1980/01/01 4:02 PM EET,1980-01-01,1980-01-01 14:02:00 UTC,12,0,37.3842,26.7414,
5403d3f2-f5fc-45aa-88aa-309700a94392,2018/02/12 4:58 PM AEST,2018-02-12,2018-02-12 05:58:00 UTC,11,0,-32.6850978496,152.2010644744,854
86161b09-2cf8-456e-80de-3fce12a989fa,Wed May 27 2020 22:14:04 GMT-0400 (EDT),2020-05-27,2020-05-28 02:14:04 UTC,29,2,40.8572740049,-72.412595153,20
b9743b07-ed9b-4dc5-8477-5a453dfb4e33,2004/09/14 10:01 PM EDT,2004-09-14,2004-09-15 02:01:00 UTC,7,0,41.5054254262,-70.7041047282,8
f25e2193-2696-4b8d-a90d-e56a443a9af8,Wed Jan 15 2020 20:01:59 GMT-0300 (GMT-3),2020-01-15,2020-01-15 23:01:59 UTC,10,0,29.0072236721,-118.3094723409,172440
12d08b43-ad37-48e5-981f-1b761c33abf8,Tue Aug 20 2019 20:17:18 GMT-0300 (GMT-3),2019-08-20,2019-08-20 23:17:18 UTC,9,0,29.0428579345,-118.2616286891,81750
f73e77d5-abbe-4301-9ad7-3615fb581deb,2020/07/07 3:54 PM PDT,2020-07-07,2020-07-07 22:54:00 UTC,2,0,36.9772764977,-121.9400145129,30
b3624d39-d2c3-49fe-9e0b-9dd583c0e55a,2020/06/12 9:39 AM EEST,2020-06-12,2020-06-12 06:39:00 UTC,10,0,37.10333,25.357027,1693
56cb55d1-d649-4cee-9801-2d6892211973,2020/07/08 5:20 PM PDT,2020-07-08,2020-07-09 00:20:00 UTC,2,0,36.9774993431,-121.9391347484,59
f67efd9f-9752-453b-89de-62380b912ebc,Sun Jul 12 2020 17:10:29 GMT-0700 (PDT),2020-07-12,2020-07-13 00:10:29 UTC,4,0,36.9748220345,-121.9347163656,376
82852744-4343-4bb6-bbf2-763c5d7516aa,1972-01-01,1972-01-01,,3,0,37.4388991042,24.9139344692,16829
338a0c46-b97f-43cf-83bb-5cd17b2ed8c7,2018-05-28 10:05:00 AM PDT,2018-05-28,2018-05-28 17:05:00 UTC,7,0,36.9710895714,-121.915920563,263
bfdb8bee-b1a3-4e13-b3d5-e9378b61b2ab,2020-07-26 1:05:00 PM EDT,2020-07-26,2020-07-26 17:05:00 UTC,3,0,36.8324043456,-75.9688794985,137
1c0bdd6d-835c-4bc1-a0d2-8ee6733ffc59,2012/09/16 4:54 AM EDT,2012-09-16,2012-09-16 08:54:00 UTC,8,0,-34.1344021588,18.582076387,200
7243db48-da05-416f-96a2-7285488b5c05,2019/01/06 7:23 PM HST,2019-01-06,2019-01-07 05:23:00 UTC,4,0,-31.0588515,130.4877944,168374
d4405c0d-e415-48e5-bd65-434943441b06,2020/07/31 2:57 PM PDT,2020-07-31,2020-07-31 21:57:00 UTC,5,0,36.9768083191,-121.9344695693,49
053b937c-db48-49be-ad03-979a11c961d0,Tue Nov 06 2018 15:22:25 GMT-0500 (EST),2018-11-06,2018-11-06 20:22:25 UTC,16,0,29.1088486731,-118.2818192686,38
cc503b24-fba6-432e-91e4-f884aead2998,Sat Sep 28 2019 19:20:17 GMT-0600 (MDT),2019-09-28,2019-09-29 01:20:17 UTC,5,0,41.8217515144,-70.0855167347,12717
be5d40b6-7f73-4e31-94b1-6978933bfa50,2014/10/06,2014-10-06,,8,0,36.6050986225,-121.8918587418,17
da620a60-c12c-449c-a042-4fa1fb861a0c,2019/11/08 12:46 PM MST,2019-11-08,2019-11-08 19:46:00 UTC,9,0,29.05252,-118.27605,24388
f5461c31-d27b-49e8-bf03-8caf1c9f2067,2020/08/15 2:38 PM PDT,2020-08-15,2020-08-15 21:38:00 UTC,5,0,36.9735958742,-121.9242941843,7
6a6121f5-9c88-46e5-865b-2124b5a17458,2020/08/15 2:49 PM PDT,2020-08-15,2020-08-15 21:49:00 UTC,3,0,36.9738358732,-121.9266545282,7
52aafcd6-0a35-45ab-9dd7-9cfd16c7115d,Sun Aug 09 2020 08:17:33 GMT-0400 (EDT),2020-08-09,2020-08-09 12:17:33 UTC,6,0,41.48182,-69.95028667,10
43df355c-da01-46ec-b523-8fdc08325951,2020/08/09 12:29 PM PDT,2020-08-09,2020-08-09 19:29:00 UTC,7,0,37.5982308855,-122.5061987744,488
84ba7d6d-0883-4b39-935f-4e1d0bbaa683,2020-08-28 2:22:03 PM GMT+02:00,2020-08-28,2020-08-28 10:22:03 UTC,8,0,-34.7448708508,22.0050053671,96288
7c22a896-10e9-4e2f-b143-eb812805faf4,2020-08-20 7:28:27 PM PDT,2020-08-20,2020-08-21 02:28:27 UTC,4,0,36.6149479722,-121.9452299722,
ac885e78-c76f-4370-8b4d-43245f5aac5d,2016/03/09 8:20 AM PST,2016-03-09,2016-03-09 16:20:00 UTC,8,0,-34.6396683333,19.42767,
2ef0df5f-3952-434b-ad30-157ea95b09af,2016/03/09 7:55 AM PST,2016-03-09,2016-03-09 15:55:00 UTC,3,0,-34.6399683333,19.4274816667,
918ad75d-3f06-407b-a728-c26b6255507a,2016/03/09 9:53 AM PST,2016-03-09,2016-03-09 17:53:00 UTC,5,0,-34.6396666667,19.4279183333,
